node,col,row,failure_count,total_tests
0,0,0,12,44
1,0,1,14,56
2,0,2,23,44
3,0,3,14,56
4,0,4,10,44
5,1,0,21,56
6,1,1,12,44
7,1,2,21,56
8,1,3,19,44
9,1,4,22,56
10,2,0,23,44
11,2,1,23,56
12,2,2,20,44
13,2,3,18,56
14,2,4,21,44
15,3,0,24,56
16,3,1,24,44
17,3,2,33,56
18,3,3,19,44
19,3,4,21,56
20,4,0,23,44
21,4,1,28,56
22,4,2,23,44
23,4,3,27,56
24,4,4,23,44
25,5,0,23,56
26,5,1,22,44
27,5,2,22,56
28,5,3,22,44
29,5,4,32,56
30,6,0,24,44
31,6,1,39,56
32,6,2,27,44
33,6,3,32,56
34,6,4,25,44
35,7,0,26,56
36,7,1,20,44
37,7,2,28,56
38,7,3,22,44
39,7,4,26,56
40,8,0,25,44
41,8,1,24,56
42,8,2,21,44
43,8,3,22,56
44,8,4,24,44
45,9,0,28,56
46,9,1,23,44
47,9,2,32,56
48,9,3,25,44
49,9,4,25,56
50,10,0,23,44
51,10,1,30,56
52,10,2,16,44
53,10,3,37,56
54,10,4,17,44
55,11,0,30,56
56,11,1,21,44
57,11,2,31,56
58,11,3,20,44
59,11,4,20,56
60,12,0,28,44
61,12,1,27,56
62,12,2,19,44
63,12,3,30,56
64,12,4,20,44
65,13,0,26,56
66,13,1,16,44
67,13,2,35,56
68,13,3,19,44
69,13,4,20,56
70,14,0,26,44
71,14,1,29,56
72,14,2,22,44
73,14,3,26,56
74,14,4,17,44
75,15,0,28,56
76,15,1,20,44
77,15,2,30,56
78,15,3,18,44
79,15,4,27,56
80,16,0,17,44
81,16,1,31,56
82,16,2,24,44
83,16,3,31,56
84,16,4,20,44
85,17,0,24,56
86,17,1,17,44
87,17,2,29,56
88,17,3,24,44
89,17,4,37,56
90,18,0,22,44
91,18,1,26,56
92,18,2,22,44
93,18,3,30,56
94,18,4,18,44
95,19,0,21,56
96,19,1,22,44
97,19,2,27,56
98,19,3,16,44
99,19,4,26,56
100,20,0,21,44
101,20,1,28,56
102,20,2,21,44
103,20,3,29,56
104,20,4,19,44
