node,col,row,failure_count,total_tests
0,0,0,1,47
1,0,1,0,53
2,0,2,0,47
3,0,3,1,53
4,0,4,0,47
5,1,0,1,53
6,1,1,2,47
7,1,2,0,53
8,1,3,2,47
9,1,4,0,53
10,2,0,2,47
11,2,1,3,53
12,2,2,3,47
13,2,3,1,53
14,2,4,2,47
15,3,0,2,53
16,3,1,1,47
17,3,2,2,53
18,3,3,3,47
19,3,4,0,53
20,4,0,0,47
21,4,1,3,53
22,4,2,1,47
23,4,3,2,53
24,4,4,3,47
25,5,0,1,53
26,5,1,1,47
27,5,2,1,53
28,5,3,2,47
29,5,4,1,53
30,6,0,0,47
31,6,1,3,53
32,6,2,3,47
33,6,3,2,53
34,6,4,4,47
35,7,0,2,53
36,7,1,2,47
37,7,2,1,53
38,7,3,2,47
39,7,4,2,53
40,8,0,3,47
41,8,1,2,53
42,8,2,2,47
43,8,3,1,53
44,8,4,1,47
45,9,0,2,53
46,9,1,1,47
47,9,2,2,53
48,9,3,0,47
49,9,4,5,53
50,10,0,1,47
51,10,1,4,53
52,10,2,1,47
53,10,3,2,53
54,10,4,2,47
55,11,0,4,53
56,11,1,1,47
57,11,2,2,53
58,11,3,1,47
59,11,4,3,53
60,12,0,3,47
61,12,1,3,53
62,12,2,3,47
63,12,3,1,53
64,12,4,0,47
65,13,0,4,53
66,13,1,2,47
67,13,2,0,53
68,13,3,0,47
69,13,4,1,53
70,14,0,2,47
71,14,1,7,53
72,14,2,5,47
73,14,3,2,53
74,14,4,1,47
75,15,0,1,53
76,15,1,6,47
77,15,2,8,53
78,15,3,3,47
79,15,4,7,53
80,16,0,1,47
81,16,1,0,53
82,16,2,2,47
83,16,3,4,53
84,16,4,0,47
85,17,0,2,53
86,17,1,4,47
87,17,2,0,53
88,17,3,1,47
89,17,4,3,53
90,18,0,4,47
91,18,1,2,53
92,18,2,1,47
93,18,3,2,53
94,18,4,0,47
95,19,0,0,53
96,19,1,1,47
97,19,2,2,53
98,19,3,3,47
99,19,4,1,53
100,20,0,0,47
101,20,1,0,53
102,20,2,3,47
103,20,3,2,53
104,20,4,0,47
