node,col,row,failure_count,total_tests
0,0,0,0,52
1,0,1,1,48
2,0,2,0,52
3,0,3,0,48
4,0,4,0,52
5,1,0,4,48
6,1,1,0,52
7,1,2,1,48
8,1,3,2,52
9,1,4,0,48
10,2,0,2,52
11,2,1,3,48
12,2,2,2,52
13,2,3,2,48
14,2,4,1,52
15,3,0,2,48
16,3,1,1,52
17,3,2,2,48
18,3,3,3,52
19,3,4,0,48
20,4,0,0,52
21,4,1,3,48
22,4,2,3,52
23,4,3,2,48
24,4,4,0,52
25,5,0,1,48
26,5,1,1,52
27,5,2,2,48
28,5,3,1,52
29,5,4,1,48
30,6,0,0,52
31,6,1,3,48
32,6,2,1,52
33,6,3,3,48
34,6,4,5,52
35,7,0,0,48
36,7,1,2,52
37,7,2,2,48
38,7,3,3,52
39,7,4,4,48
40,8,0,2,52
41,8,1,2,48
42,8,2,4,52
43,8,3,4,48
44,8,4,3,52
45,9,0,1,48
46,9,1,4,52
47,9,2,2,48
48,9,3,3,52
49,9,4,4,48
50,10,0,7,52
51,10,1,2,48
52,10,2,0,52
53,10,3,4,48
54,10,4,0,52
55,11,0,2,48
56,11,1,4,52
57,11,2,2,48
58,11,3,2,52
59,11,4,1,48
60,12,0,2,52
61,12,1,2,48
62,12,2,1,52
63,12,3,5,48
64,12,4,1,52
65,13,0,3,48
66,13,1,1,52
67,13,2,2,48
68,13,3,3,52
69,13,4,0,48
70,14,0,1,52
71,14,1,4,48
72,14,2,4,52
73,14,3,3,48
74,14,4,2,52
75,15,0,4,48
76,15,1,1,52
77,15,2,4,48
78,15,3,3,52
79,15,4,3,48
80,16,0,1,52
81,16,1,3,48
82,16,2,4,52
83,16,3,0,48
84,16,4,1,52
85,17,0,3,48
86,17,1,2,52
87,17,2,1,48
88,17,3,2,52
89,17,4,1,48
90,18,0,2,52
91,18,1,2,48
92,18,2,2,52
93,18,3,1,48
94,18,4,1,52
95,19,0,0,48
96,19,1,1,52
97,19,2,1,48
98,19,3,1,52
99,19,4,2,48
100,20,0,3,52
101,20,1,2,48
102,20,2,1,52
103,20,3,2,48
104,20,4,2,52
