node,col,row,failure_count,total_tests
0,0,0,0,54
1,0,1,0,46
2,0,2,2,54
3,0,3,0,46
4,0,4,0,54
5,1,0,1,46
6,1,1,3,54
7,1,2,2,46
8,1,3,0,54
9,1,4,2,46
10,2,0,2,54
11,2,1,2,46
12,2,2,2,54
13,2,3,3,46
14,2,4,0,54
15,3,0,4,46
16,3,1,2,54
17,3,2,3,46
18,3,3,3,54
19,3,4,3,46
20,4,0,7,54
21,4,1,3,46
22,4,2,2,54
23,4,3,4,46
24,4,4,2,54
25,5,0,0,46
26,5,1,5,54
27,5,2,2,46
28,5,3,4,54
29,5,4,3,46
30,6,0,1,54
31,6,1,2,46
32,6,2,2,54
33,6,3,1,46
34,6,4,6,54
35,7,0,1,46
36,7,1,3,54
37,7,2,2,46
38,7,3,1,54
39,7,4,0,46
40,8,0,4,54
41,8,1,1,46
42,8,2,3,54
43,8,3,3,46
44,8,4,2,54
45,9,0,3,46
46,9,1,3,54
47,9,2,3,46
48,9,3,0,54
49,9,4,2,46
50,10,0,4,54
51,10,1,1,46
52,10,2,3,54
53,10,3,1,46
54,10,4,1,54
55,11,0,0,46
56,11,1,3,54
57,11,2,3,46
58,11,3,3,54
59,11,4,2,46
60,12,0,2,54
61,12,1,1,46
62,12,2,4,54
63,12,3,4,46
64,12,4,0,54
65,13,0,1,46
66,13,1,3,54
67,13,2,4,46
68,13,3,2,54
69,13,4,2,46
70,14,0,4,54
71,14,1,3,46
72,14,2,4,54
73,14,3,6,46
74,14,4,2,54
75,15,0,1,46
76,15,1,1,54
77,15,2,4,46
78,15,3,1,54
79,15,4,1,46
80,16,0,4,54
81,16,1,3,46
82,16,2,3,54
83,16,3,2,46
84,16,4,1,54
85,17,0,2,46
86,17,1,2,54
87,17,2,2,46
88,17,3,3,54
89,17,4,4,46
90,18,0,3,54
91,18,1,2,46
92,18,2,4,54
93,18,3,4,46
94,18,4,3,54
95,19,0,2,46
96,19,1,0,54
97,19,2,5,46
98,19,3,3,54
99,19,4,1,46
100,20,0,6,54
101,20,1,3,46
102,20,2,1,54
103,20,3,2,46
104,20,4,2,54
