node,col,row,failure_count,total_tests
0,0,0,7,46
1,0,1,11,54
2,0,2,8,46
3,0,3,5,54
4,0,4,4,46
5,1,0,15,54
6,1,1,15,46
7,1,2,14,54
8,1,3,8,46
9,1,4,9,54
10,2,0,22,46
11,2,1,25,54
12,2,2,15,46
13,2,3,23,54
14,2,4,13,46
15,3,0,21,54
16,3,1,20,46
17,3,2,21,54
18,3,3,16,46
19,3,4,18,54
20,4,0,23,46
21,4,1,24,54
22,4,2,20,46
23,4,3,19,54
24,4,4,20,46
25,5,0,18,54
26,5,1,21,46
27,5,2,18,54
28,5,3,19,46
29,5,4,22,54
30,6,0,15,46
31,6,1,24,54
32,6,2,17,46
33,6,3,33,54
34,6,4,25,46
35,7,0,17,54
36,7,1,16,46
37,7,2,18,54
38,7,3,15,46
39,7,4,11,54
40,8,0,17,46
41,8,1,21,54
42,8,2,12,46
43,8,3,22,54
44,8,4,18,46
45,9,0,8,54
46,9,1,23,46
47,9,2,22,54
48,9,3,10,46
49,9,4,23,54
50,10,0,16,46
51,10,1,21,54
52,10,2,18,46
53,10,3,22,54
54,10,4,10,46
55,11,0,19,54
56,11,1,15,46
57,11,2,22,54
58,11,3,13,46
59,11,4,22,54
60,12,0,14,46
61,12,1,31,54
62,12,2,17,46
63,12,3,21,54
64,12,4,12,46
65,13,0,16,54
66,13,1,12,46
67,13,2,18,54
68,13,3,17,46
69,13,4,18,54
70,14,0,15,46
71,14,1,20,54
72,14,2,22,46
73,14,3,24,54
74,14,4,17,46
75,15,0,21,54
76,15,1,17,46
77,15,2,19,54
78,15,3,15,46
79,15,4,18,54
80,16,0,12,46
81,16,1,20,54
82,16,2,14,46
83,16,3,23,54
84,16,4,22,46
85,17,0,25,54
86,17,1,19,46
87,17,2,20,54
88,17,3,15,46
89,17,4,18,54
90,18,0,22,46
91,18,1,23,54
92,18,2,21,46
93,18,3,25,54
94,18,4,18,46
95,19,0,19,54
96,19,1,15,46
97,19,2,20,54
98,19,3,21,46
99,19,4,22,54
100,20,0,14,46
101,20,1,21,54
102,20,2,17,46
103,20,3,20,54
104,20,4,16,46
