node,col,row,failure_count,total_tests
0,0,0,2,46
1,0,1,4,54
2,0,2,1,46
3,0,3,1,54
4,0,4,6,46
5,1,0,4,54
6,1,1,8,46
7,1,2,7,54
8,1,3,3,46
9,1,4,7,54
10,2,0,8,46
11,2,1,14,54
12,2,2,16,46
13,2,3,11,54
14,2,4,7,46
15,3,0,11,54
16,3,1,11,46
17,3,2,13,54
18,3,3,10,46
19,3,4,10,54
20,4,0,12,46
21,4,1,14,54
22,4,2,15,46
23,4,3,16,54
24,4,4,9,46
25,5,0,11,54
26,5,1,10,46
27,5,2,19,54
28,5,3,18,46
29,5,4,8,54
30,6,0,8,46
31,6,1,20,54
32,6,2,10,46
33,6,3,10,54
34,6,4,13,46
35,7,0,11,54
36,7,1,10,46
37,7,2,18,54
38,7,3,8,46
39,7,4,11,54
40,8,0,9,46
41,8,1,14,54
42,8,2,8,46
43,8,3,12,54
44,8,4,16,46
45,9,0,12,54
46,9,1,9,46
47,9,2,8,54
48,9,3,12,46
49,9,4,11,54
50,10,0,12,46
51,10,1,11,54
52,10,2,9,46
53,10,3,19,54
54,10,4,10,46
55,11,0,14,54
56,11,1,15,46
57,11,2,15,54
58,11,3,7,46
59,11,4,14,54
60,12,0,16,46
61,12,1,11,54
62,12,2,12,46
63,12,3,12,54
64,12,4,14,46
65,13,0,13,54
66,13,1,11,46
67,13,2,7,54
68,13,3,9,46
69,13,4,11,54
70,14,0,12,46
71,14,1,19,54
72,14,2,14,46
73,14,3,9,54
74,14,4,9,46
75,15,0,9,54
76,15,1,18,46
77,15,2,8,54
78,15,3,8,46
79,15,4,8,54
80,16,0,9,46
81,16,1,10,54
82,16,2,8,46
83,16,3,12,54
84,16,4,7,46
85,17,0,12,54
86,17,1,12,46
87,17,2,7,54
88,17,3,9,46
89,17,4,10,54
90,18,0,9,46
91,18,1,12,54
92,18,2,8,46
93,18,3,19,54
94,18,4,6,46
95,19,0,10,54
96,19,1,9,46
97,19,2,8,54
98,19,3,6,46
99,19,4,8,54
100,20,0,10,46
101,20,1,12,54
102,20,2,10,46
103,20,3,11,54
104,20,4,4,46
