node,col,row,failure_count,total_tests
0,0,0,0,41
1,0,1,0,59
2,0,2,0,41
3,0,3,1,59
4,0,4,0,41
5,1,0,0,59
6,1,1,0,41
7,1,2,0,59
8,1,3,1,41
9,1,4,0,59
10,2,0,0,41
11,2,1,0,59
12,2,2,0,41
13,2,3,0,59
14,2,4,0,41
15,3,0,0,59
16,3,1,1,41
17,3,2,2,59
18,3,3,0,41
19,3,4,1,59
20,4,0,0,41
21,4,1,1,59
22,4,2,0,41
23,4,3,0,59
24,4,4,0,41
25,5,0,0,59
26,5,1,0,41
27,5,2,0,59
28,5,3,0,41
29,5,4,0,59
30,6,0,0,41
31,6,1,1,59
32,6,2,0,41
33,6,3,0,59
34,6,4,0,41
35,7,0,0,59
36,7,1,0,41
37,7,2,1,59
38,7,3,0,41
39,7,4,1,59
40,8,0,0,41
41,8,1,2,59
42,8,2,0,41
43,8,3,0,59
44,8,4,0,41
45,9,0,0,59
46,9,1,0,41
47,9,2,0,59
48,9,3,0,41
49,9,4,0,59
50,10,0,0,41
51,10,1,0,59
52,10,2,0,41
53,10,3,0,59
54,10,4,0,41
55,11,0,1,59
56,11,1,0,41
57,11,2,0,59
58,11,3,1,41
59,11,4,0,59
60,12,0,0,41
61,12,1,0,59
62,12,2,1,41
63,12,3,1,59
64,12,4,0,41
65,13,0,0,59
66,13,1,2,41
67,13,2,0,59
68,13,3,1,41
69,13,4,0,59
70,14,0,0,41
71,14,1,0,59
72,14,2,2,41
73,14,3,0,59
74,14,4,0,41
75,15,0,0,59
76,15,1,2,41
77,15,2,1,59
78,15,3,0,41
79,15,4,1,59
80,16,0,0,41
81,16,1,1,59
82,16,2,1,41
83,16,3,1,59
84,16,4,0,41
85,17,0,1,59
86,17,1,0,41
87,17,2,1,59
88,17,3,0,41
89,17,4,0,59
90,18,0,0,41
91,18,1,2,59
92,18,2,1,41
93,18,3,0,59
94,18,4,0,41
95,19,0,1,59
96,19,1,0,41
97,19,2,0,59
98,19,3,2,41
99,19,4,0,59
100,20,0,1,41
101,20,1,0,59
102,20,2,0,41
103,20,3,0,59
104,20,4,0,41
