node,col,row,failure_count,total_tests
0,0,0,2,57
1,0,1,1,43
2,0,2,4,57
3,0,3,1,43
4,0,4,3,57
5,1,0,5,43
6,1,1,4,57
7,1,2,5,43
8,1,3,10,57
9,1,4,6,43
10,2,0,11,57
11,2,1,15,43
12,2,2,16,57
13,2,3,10,43
14,2,4,9,57
15,3,0,6,43
16,3,1,10,57
17,3,2,11,43
18,3,3,11,57
19,3,4,8,43
20,4,0,12,57
21,4,1,13,43
22,4,2,13,57
23,4,3,5,43
24,4,4,6,57
25,5,0,7,43
26,5,1,13,57
27,5,2,6,43
28,5,3,6,57
29,5,4,8,43
30,6,0,9,57
31,6,1,13,43
32,6,2,10,57
33,6,3,6,43
34,6,4,16,57
35,7,0,7,43
36,7,1,6,57
37,7,2,5,43
38,7,3,12,57
39,7,4,11,43
40,8,0,4,57
41,8,1,10,43
42,8,2,9,57
43,8,3,6,43
44,8,4,22,57
45,9,0,5,43
46,9,1,10,57
47,9,2,8,43
48,9,3,10,57
49,9,4,10,43
50,10,0,10,57
51,10,1,13,43
52,10,2,11,57
53,10,3,10,43
54,10,4,10,57
55,11,0,8,43
56,11,1,9,57
57,11,2,3,43
58,11,3,8,57
59,11,4,7,43
60,12,0,14,57
61,12,1,11,43
62,12,2,10,57
63,12,3,8,43
64,12,4,11,57
65,13,0,6,43
66,13,1,13,57
67,13,2,5,43
68,13,3,6,57
69,13,4,4,43
70,14,0,6,57
71,14,1,5,43
72,14,2,15,57
73,14,3,6,43
74,14,4,19,57
75,15,0,4,43
76,15,1,7,57
77,15,2,9,43
78,15,3,15,57
79,15,4,3,43
80,16,0,5,57
81,16,1,4,43
82,16,2,9,57
83,16,3,6,43
84,16,4,14,57
85,17,0,6,43
86,17,1,9,57
87,17,2,5,43
88,17,3,15,57
89,17,4,7,43
90,18,0,11,57
91,18,1,11,43
92,18,2,6,57
93,18,3,6,43
94,18,4,5,57
95,19,0,7,43
96,19,1,13,57
97,19,2,2,43
98,19,3,11,57
99,19,4,3,43
100,20,0,15,57
101,20,1,6,43
102,20,2,13,57
103,20,3,6,43
104,20,4,9,57
