node,col,row,failure_count,total_tests
0,0,0,12,64
1,0,1,6,36
2,0,2,12,64
3,0,3,8,36
4,0,4,14,64
5,1,0,10,36
6,1,1,21,64
7,1,2,15,36
8,1,3,17,64
9,1,4,16,36
10,2,0,29,64
11,2,1,18,36
12,2,2,33,64
13,2,3,16,36
14,2,4,29,64
15,3,0,22,36
16,3,1,25,64
17,3,2,19,36
18,3,3,25,64
19,3,4,21,36
20,4,0,33,64
21,4,1,21,36
22,4,2,22,64
23,4,3,19,36
24,4,4,27,64
25,5,0,14,36
26,5,1,27,64
27,5,2,12,36
28,5,3,29,64
29,5,4,19,36
30,6,0,22,64
31,6,1,16,36
32,6,2,27,64
33,6,3,18,36
34,6,4,32,64
35,7,0,10,36
36,7,1,30,64
37,7,2,14,36
38,7,3,25,64
39,7,4,14,36
40,8,0,27,64
41,8,1,19,36
42,8,2,33,64
43,8,3,19,36
44,8,4,33,64
45,9,0,16,36
46,9,1,29,64
47,9,2,17,36
48,9,3,24,64
49,9,4,18,36
50,10,0,33,64
51,10,1,16,36
52,10,2,29,64
53,10,3,19,36
54,10,4,23,64
55,11,0,17,36
56,11,1,26,64
57,11,2,12,36
58,11,3,33,64
59,11,4,15,36
60,12,0,36,64
61,12,1,14,36
62,12,2,27,64
63,12,3,22,36
64,12,4,27,64
65,13,0,18,36
66,13,1,24,64
67,13,2,17,36
68,13,3,31,64
69,13,4,16,36
70,14,0,19,64
71,14,1,18,36
72,14,2,31,64
73,14,3,13,36
74,14,4,30,64
75,15,0,19,36
76,15,1,25,64
77,15,2,15,36
78,15,3,27,64
79,15,4,18,36
80,16,0,24,64
81,16,1,20,36
82,16,2,27,64
83,16,3,17,36
84,16,4,27,64
85,17,0,15,36
86,17,1,22,64
87,17,2,13,36
88,17,3,35,64
89,17,4,23,36
90,18,0,33,64
91,18,1,20,36
92,18,2,27,64
93,18,3,18,36
94,18,4,26,64
95,19,0,15,36
96,19,1,27,64
97,19,2,18,36
98,19,3,34,64
99,19,4,12,36
100,20,0,27,64
101,20,1,19,36
102,20,2,27,64
103,20,3,16,36
104,20,4,24,64
