node,col,row,failure_count,total_tests
0,0,0,2,52
1,0,1,2,48
2,0,2,1,52
3,0,3,1,48
4,0,4,0,52
5,1,0,4,48
6,1,1,4,52
7,1,2,3,48
8,1,3,4,52
9,1,4,2,48
10,2,0,2,52
11,2,1,8,48
12,2,2,9,52
13,2,3,6,48
14,2,4,1,52
15,3,0,8,48
16,3,1,7,52
17,3,2,1,48
18,3,3,4,52
19,3,4,2,48
20,4,0,7,52
21,4,1,6,48
22,4,2,6,52
23,4,3,4,48
24,4,4,2,52
25,5,0,0,48
26,5,1,5,52
27,5,2,5,48
28,5,3,4,52
29,5,4,1,48
30,6,0,6,52
31,6,1,8,48
32,6,2,3,52
33,6,3,8,48
34,6,4,4,52
35,7,0,0,48
36,7,1,5,52
37,7,2,4,48
38,7,3,2,52
39,7,4,6,48
40,8,0,6,52
41,8,1,5,48
42,8,2,5,52
43,8,3,5,48
44,8,4,8,52
45,9,0,4,48
46,9,1,1,52
47,9,2,1,48
48,9,3,7,52
49,9,4,5,48
50,10,0,5,52
51,10,1,7,48
52,10,2,3,52
53,10,3,4,48
54,10,4,9,52
55,11,0,4,48
56,11,1,4,52
57,11,2,1,48
58,11,3,4,52
59,11,4,3,48
60,12,0,3,52
61,12,1,4,48
62,12,2,4,52
63,12,3,11,48
64,12,4,4,52
65,13,0,8,48
66,13,1,4,52
67,13,2,10,48
68,13,3,3,52
69,13,4,3,48
70,14,0,4,52
71,14,1,8,48
72,14,2,7,52
73,14,3,8,48
74,14,4,3,52
75,15,0,4,48
76,15,1,4,52
77,15,2,3,48
78,15,3,4,52
79,15,4,7,48
80,16,0,5,52
81,16,1,8,48
82,16,2,10,52
83,16,3,4,48
84,16,4,1,52
85,17,0,5,48
86,17,1,3,52
87,17,2,6,48
88,17,3,2,52
89,17,4,7,48
90,18,0,7,52
91,18,1,8,48
92,18,2,2,52
93,18,3,5,48
94,18,4,5,52
95,19,0,4,48
96,19,1,5,52
97,19,2,6,48
98,19,3,1,52
99,19,4,1,48
100,20,0,3,52
101,20,1,4,48
102,20,2,7,52
103,20,3,7,48
104,20,4,2,52
