node,col,row,failure_count,total_tests
0,0,0,0,52
1,0,1,0,48
2,0,2,0,52
3,0,3,2,48
4,0,4,0,52
5,1,0,4,48
6,1,1,7,52
7,1,2,0,48
8,1,3,7,52
9,1,4,2,48
10,2,0,2,52
11,2,1,6,48
12,2,2,5,52
13,2,3,7,48
14,2,4,5,52
15,3,0,9,48
16,3,1,1,52
17,3,2,3,48
18,3,3,7,52
19,3,4,2,48
20,4,0,3,52
21,4,1,4,48
22,4,2,6,52
23,4,3,3,48
24,4,4,7,52
25,5,0,4,48
26,5,1,2,52
27,5,2,5,48
28,5,3,3,52
29,5,4,7,48
30,6,0,5,52
31,6,1,5,48
32,6,2,2,52
33,6,3,8,48
34,6,4,10,52
35,7,0,1,48
36,7,1,5,52
37,7,2,5,48
38,7,3,5,52
39,7,4,5,48
40,8,0,8,52
41,8,1,4,48
42,8,2,9,52
43,8,3,4,48
44,8,4,15,52
45,9,0,1,48
46,9,1,8,52
47,9,2,6,48
48,9,3,8,52
49,9,4,8,48
50,10,0,7,52
51,10,1,3,48
52,10,2,11,52
53,10,3,2,48
54,10,4,7,52
55,11,0,4,48
56,11,1,5,52
57,11,2,1,48
58,11,3,6,52
59,11,4,4,48
60,12,0,6,52
61,12,1,6,48
62,12,2,8,52
63,12,3,4,48
64,12,4,4,52
65,13,0,2,48
66,13,1,6,52
67,13,2,1,48
68,13,3,8,52
69,13,4,1,48
70,14,0,5,52
71,14,1,6,48
72,14,2,8,52
73,14,3,3,48
74,14,4,6,52
75,15,0,4,48
76,15,1,5,52
77,15,2,4,48
78,15,3,8,52
79,15,4,3,48
80,16,0,5,52
81,16,1,4,48
82,16,2,10,52
83,16,3,7,48
84,16,4,9,52
85,17,0,5,48
86,17,1,5,52
87,17,2,3,48
88,17,3,4,52
89,17,4,2,48
90,18,0,6,52
91,18,1,5,48
92,18,2,5,52
93,18,3,2,48
94,18,4,5,52
95,19,0,4,48
96,19,1,5,52
97,19,2,1,48
98,19,3,5,52
99,19,4,4,48
100,20,0,3,52
101,20,1,4,48
102,20,2,2,52
103,20,3,4,48
104,20,4,3,52
