node,col,row,failure_count,total_tests
0,0,0,2,51
1,0,1,0,49
2,0,2,0,51
3,0,3,2,49
4,0,4,1,51
5,1,0,5,49
6,1,1,4,51
7,1,2,2,49
8,1,3,7,51
9,1,4,2,49
10,2,0,6,51
11,2,1,9,49
12,2,2,8,51
13,2,3,6,49
14,2,4,5,51
15,3,0,4,49
16,3,1,1,51
17,3,2,9,49
18,3,3,9,51
19,3,4,4,49
20,4,0,5,51
21,4,1,13,49
22,4,2,8,51
23,4,3,11,49
24,4,4,7,51
25,5,0,4,49
26,5,1,3,51
27,5,2,8,49
28,5,3,8,51
29,5,4,6,49
30,6,0,5,51
31,6,1,6,49
32,6,2,9,51
33,6,3,7,49
34,6,4,9,51
35,7,0,4,49
36,7,1,7,51
37,7,2,5,49
38,7,3,5,51
39,7,4,10,49
40,8,0,5,51
41,8,1,7,49
42,8,2,7,51
43,8,3,10,49
44,8,4,6,51
45,9,0,6,49
46,9,1,5,51
47,9,2,6,49
48,9,3,4,51
49,9,4,4,49
50,10,0,14,51
51,10,1,4,49
52,10,2,4,51
53,10,3,9,49
54,10,4,3,51
55,11,0,7,49
56,11,1,7,51
57,11,2,10,49
58,11,3,5,51
59,11,4,2,49
60,12,0,9,51
61,12,1,7,49
62,12,2,6,51
63,12,3,5,49
64,12,4,6,51
65,13,0,3,49
66,13,1,3,51
67,13,2,4,49
68,13,3,5,51
69,13,4,2,49
70,14,0,3,51
71,14,1,6,49
72,14,2,9,51
73,14,3,7,49
74,14,4,9,51
75,15,0,4,49
76,15,1,7,51
77,15,2,9,49
78,15,3,3,51
79,15,4,9,49
80,16,0,6,51
81,16,1,8,49
82,16,2,7,51
83,16,3,6,49
84,16,4,10,51
85,17,0,4,49
86,17,1,5,51
87,17,2,8,49
88,17,3,5,51
89,17,4,7,49
90,18,0,7,51
91,18,1,8,49
92,18,2,8,51
93,18,3,4,49
94,18,4,11,51
95,19,0,4,49
96,19,1,4,51
97,19,2,8,49
98,19,3,9,51
99,19,4,7,49
100,20,0,7,51
101,20,1,3,49
102,20,2,5,51
103,20,3,3,49
104,20,4,6,51
