node,col,row,failure_count,total_tests
0,0,0,6,43
1,0,1,7,57
2,0,2,5,43
3,0,3,5,57
4,0,4,4,43
5,1,0,11,57
6,1,1,4,43
7,1,2,7,57
8,1,3,6,43
9,1,4,12,57
10,2,0,14,43
11,2,1,20,57
12,2,2,15,43
13,2,3,18,57
14,2,4,9,43
15,3,0,25,57
16,3,1,15,43
17,3,2,15,57
18,3,3,19,43
19,3,4,14,57
20,4,0,12,43
21,4,1,20,57
22,4,2,9,43
23,4,3,16,57
24,4,4,11,43
25,5,0,14,57
26,5,1,17,43
27,5,2,23,57
28,5,3,15,43
29,5,4,25,57
30,6,0,12,43
31,6,1,24,57
32,6,2,15,43
33,6,3,25,57
34,6,4,16,43
35,7,0,15,57
36,7,1,13,43
37,7,2,17,57
38,7,3,9,43
39,7,4,15,57
40,8,0,11,43
41,8,1,20,57
42,8,2,17,43
43,8,3,15,57
44,8,4,15,43
45,9,0,13,57
46,9,1,15,43
47,9,2,16,57
48,9,3,11,43
49,9,4,27,57
50,10,0,19,43
51,10,1,23,57
52,10,2,18,43
53,10,3,15,57
54,10,4,10,43
55,11,0,18,57
56,11,1,17,43
57,11,2,22,57
58,11,3,10,43
59,11,4,15,57
60,12,0,21,43
61,12,1,26,57
62,12,2,11,43
63,12,3,22,57
64,12,4,19,43
65,13,0,17,57
66,13,1,12,43
67,13,2,15,57
68,13,3,14,43
69,13,4,21,57
70,14,0,16,43
71,14,1,15,57
72,14,2,22,43
73,14,3,16,57
74,14,4,15,43
75,15,0,12,57
76,15,1,19,43
77,15,2,18,57
78,15,3,12,43
79,15,4,17,57
80,16,0,11,43
81,16,1,23,57
82,16,2,12,43
83,16,3,14,57
84,16,4,13,43
85,17,0,16,57
86,17,1,17,43
87,17,2,18,57
88,17,3,17,43
89,17,4,14,57
90,18,0,14,43
91,18,1,29,57
92,18,2,18,43
93,18,3,17,57
94,18,4,10,43
95,19,0,15,57
96,19,1,17,43
97,19,2,15,57
98,19,3,13,43
99,19,4,16,57
100,20,0,15,43
101,20,1,20,57
102,20,2,9,43
103,20,3,24,57
104,20,4,5,43
