node,col,row,failure_count,total_tests
0,0,0,8,54
1,0,1,2,46
2,0,2,8,54
3,0,3,2,46
4,0,4,7,54
5,1,0,13,46
6,1,1,12,54
7,1,2,14,46
8,1,3,12,54
9,1,4,6,46
10,2,0,16,54
11,2,1,15,46
12,2,2,21,54
13,2,3,14,46
14,2,4,12,54
15,3,0,13,46
16,3,1,13,54
17,3,2,11,46
18,3,3,18,54
19,3,4,7,46
20,4,0,15,54
21,4,1,17,46
22,4,2,18,54
23,4,3,14,46
24,4,4,10,54
25,5,0,12,46
26,5,1,22,54
27,5,2,13,46
28,5,3,17,54
29,5,4,10,46
30,6,0,9,54
31,6,1,21,46
32,6,2,26,54
33,6,3,16,46
34,6,4,25,54
35,7,0,12,46
36,7,1,26,54
37,7,2,10,46
38,7,3,13,54
39,7,4,13,46
40,8,0,12,54
41,8,1,19,46
42,8,2,16,54
43,8,3,14,46
44,8,4,20,54
45,9,0,10,46
46,9,1,15,54
47,9,2,12,46
48,9,3,15,54
49,9,4,14,46
50,10,0,24,54
51,10,1,14,46
52,10,2,19,54
53,10,3,17,46
54,10,4,8,54
55,11,0,10,46
56,11,1,18,54
57,11,2,16,46
58,11,3,12,54
59,11,4,8,46
60,12,0,22,54
61,12,1,21,46
62,12,2,10,54
63,12,3,16,46
64,12,4,17,54
65,13,0,13,46
66,13,1,15,54
67,13,2,13,46
68,13,3,18,54
69,13,4,6,46
70,14,0,16,54
71,14,1,22,46
72,14,2,15,54
73,14,3,25,46
74,14,4,20,54
75,15,0,14,46
76,15,1,24,54
77,15,2,17,46
78,15,3,20,54
79,15,4,13,46
80,16,0,16,54
81,16,1,11,46
82,16,2,23,54
83,16,3,22,46
84,16,4,24,54
85,17,0,14,46
86,17,1,21,54
87,17,2,13,46
88,17,3,20,54
89,17,4,12,46
90,18,0,14,54
91,18,1,14,46
92,18,2,22,54
93,18,3,19,46
94,18,4,17,54
95,19,0,11,46
96,19,1,16,54
97,19,2,11,46
98,19,3,15,54
99,19,4,12,46
100,20,0,15,54
101,20,1,12,46
102,20,2,12,54
103,20,3,16,46
104,20,4,12,54
