node,col,row,failure_count,total_tests
0,0,0,0,247
1,0,1,30,253
2,0,2,0,247
3,1,0,32,253
4,1,1,76,247
5,1,2,0,253
6,2,0,70,247
7,2,1,127,253
8,2,2,0,247
9,3,0,24,253
10,3,1,86,247
11,3,2,0,253
12,4,0,0,247
13,4,1,29,253
14,4,2,0,247
15,5,0,0,253
16,5,1,0,247
17,5,2,0,253
18,6,0,29,247
19,6,1,0,253
20,6,2,0,247
21,7,0,94,253
22,7,1,0,247
23,7,2,0,253
24,8,0,104,247
25,8,1,65,253
26,8,2,0,247
27,9,0,171,253
28,9,1,124,247
29,9,2,0,253
30,10,0,169,247
31,10,1,172,253
32,10,2,0,247
33,11,0,88,253
34,11,1,156,247
35,11,2,0,253
36,12,0,0,247
37,12,1,81,253
38,12,2,0,247
39,13,0,0,253
40,13,1,0,247
41,13,2,0,253
42,14,0,0,247
43,14,1,0,253
44,14,2,72,247
45,15,0,0,253
46,15,1,0,247
47,15,2,137,253
48,16,0,0,247
49,16,1,12,253
50,16,2,55,247
51,17,0,13,253
52,17,1,72,247
53,17,2,0,253
54,18,0,59,247
55,18,1,107,253
56,18,2,0,247
57,19,0,8,253
58,19,1,65,247
59,19,2,0,253
60,20,0,0,247
61,20,1,11,253
62,20,2,0,247
