node,col,row,failure_count,total_tests
0,0,0,0,241
1,0,1,33,259
2,0,2,0,241
3,1,0,30,259
4,1,1,87,241
5,1,2,0,259
6,2,0,96,241
7,2,1,142,259
8,2,2,0,241
9,3,0,36,259
10,3,1,86,241
11,3,2,0,259
12,4,0,0,241
13,4,1,35,259
14,4,2,0,241
15,5,0,0,259
16,5,1,0,241
17,5,2,0,259
18,6,0,44,241
19,6,1,0,259
20,6,2,0,241
21,7,0,77,259
22,7,1,0,241
23,7,2,0,259
24,8,0,119,241
25,8,1,67,259
26,8,2,0,241
27,9,0,165,259
28,9,1,134,241
29,9,2,0,259
30,10,0,158,241
31,10,1,176,259
32,10,2,0,241
33,11,0,68,259
34,11,1,143,241
35,11,2,0,259
36,12,0,0,241
37,12,1,75,259
38,12,2,0,241
39,13,0,0,259
40,13,1,0,241
41,13,2,0,259
42,14,0,0,241
43,14,1,0,259
44,14,2,54,241
45,15,0,0,259
46,15,1,0,241
47,15,2,145,259
48,16,0,0,241
49,16,1,11,259
50,16,2,69,241
51,17,0,8,259
52,17,1,58,241
53,17,2,0,259
54,18,0,47,241
55,18,1,115,259
56,18,2,0,241
57,19,0,8,259
58,19,1,65,241
59,19,2,0,259
60,20,0,0,241
61,20,1,12,259
62,20,2,0,241
