node,col,row,failure_count,total_tests
0,0,0,0,232
1,0,1,27,268
2,0,2,0,232
3,1,0,39,268
4,1,1,79,232
5,1,2,0,268
6,2,0,80,232
7,2,1,149,268
8,2,2,0,232
9,3,0,37,268
10,3,1,74,232
11,3,2,0,268
12,4,0,0,232
13,4,1,37,268
14,4,2,0,232
15,5,0,0,268
16,5,1,0,232
17,5,2,0,268
18,6,0,28,232
19,6,1,0,268
20,6,2,0,232
21,7,0,101,268
22,7,1,0,232
23,7,2,0,268
24,8,0,110,232
25,8,1,72,268
26,8,2,0,232
27,9,0,164,268
28,9,1,130,232
29,9,2,0,268
30,10,0,154,232
31,10,1,193,268
32,10,2,0,232
33,11,0,71,268
34,11,1,126,232
35,11,2,0,268
36,12,0,0,232
37,12,1,78,268
38,12,2,0,232
39,13,0,0,268
40,13,1,0,232
41,13,2,0,268
42,14,0,0,232
43,14,1,0,268
44,14,2,53,232
45,15,0,0,268
46,15,1,0,232
47,15,2,157,268
48,16,0,0,232
49,16,1,17,268
50,16,2,70,232
51,17,0,10,268
52,17,1,48,232
53,17,2,0,268
54,18,0,67,232
55,18,1,102,268
56,18,2,0,232
57,19,0,14,268
58,19,1,50,232
59,19,2,0,268
60,20,0,0,232
61,20,1,10,268
62,20,2,0,232
